Nomor Peserta,Nilai Akademik,Nilai Portofolio,Essay
108683,66,82,64
104106,93,91,66
109962,82,87,91
101765,69,64,64
100975,83,62,68
102037,83,85,92
103042,91,86,68
100659,99,81,86
106823,74,95,72
108154,69,84,72
109746,96,65,97
106812,84,60,70
103954,63,95,67
109977,65,62,79
108969,70,80,83
102858,98,84,60
109271,88,73,78
103147,91,100,96
108994,82,70,94
106730,68,97,61
101137,70,90,84
109498,81,79,100
102179,90,70,99
101476,78,79,83
100060,90,87,95
107574,88,94,92
103111,91,93,80
109917,90,72,100
105053,92,86,89
102021,88,95,84
102269,64,73,65
100580,61,94,83
103959,94,93,76
103205,94,68,63
106297,82,86,73
107199,66,88,60
109175,85,88,93
109375,79,76,73
108702,69,69,68
108395,94,100,78
100205,82,100,64
100987,98,64,92
101231,88,65,89
105382,83,65,73
109469,64,79,73
107568,83,96,65
100188,99,62,63
104143,77,94,84
107031,68,92,90
106867,69,79,65
105816,61,97,75
100554,91,64,81
106915,75,64,87
103102,77,69,73
101652,65,67,87
102119,67,60,88
108882,62,62,72
108157,87,63,97
106115,94,68,64
105427,66,66,63
106597,84,95,86
105902,96,90,75
101805,72,80,90
101731,73,86,62
101896,89,97,84
100704,89,98,78
108802,77,96,84
100653,70,75,80
103077,100,62,86
100853,87,81,91
106567,90,72,71
104719,94,75,66
107350,84,71,70
101677,62,81,66
108903,69,61,99
101783,97,73,90
100067,66,77,98
107201,65,97,80
103641,98,97,65
100965,66,85,93
106046,93,72,86
103897,70,73,88
102050,74,93,74
101124,84,63,76
104374,69,96,79
101978,82,97,71
101063,100,99,73
101069,62,94,97
108021,78,97,89
103832,95,70,100
109678,100,94,91
102633,70,89,87
109228,92,93,87
108042,82,88,62
108012,81,89,81
101602,69,90,82
107156,76,98,89
109547,83,60,98
109301,87,89,84
104851,83,60,72
100530,74,75,89
103992,92,60,77
101689,100,98,72
103433,69,75,64
102783,92,66,69
104057,82,66,78
100117,96,68,98
106282,90,92,85
102143,68,98,75
104222,93,94,84
105284,72,60,79
108033,93,95,83
102600,84,80,78
101818,100,73,66
104990,96,83,68
107224,95,97,70
102811,66,72,84
100375,85,86,61
109009,65,90,79
108037,99,89,98
109982,85,83,87
102391,93,75,79
104087,73,67,63
100452,67,80,68
107542,75,63,82
102985,79,91,72
103155,94,60,60
103973,91,96,76
108089,86,67,84
104377,64,87,91
100191,85,78,92
100097,85,87,95
105110,80,94,65
103084,60,78,65
101420,70,60,61
100737,90,89,84
102809,71,89,72
104471,88,88,79
100766,72,75,91
101423,68,62,67
107557,65,67,80
104787,65,66,86
100591,97,64,89
103322,70,85,73
101820,60,76,79
106472,79,71,78
109910,86,64,60
105781,73,90,93
101276,84,84,96
105329,78,66,86
107809,69,92,86
104538,72,83,97
101475,87,79,71
100861,73,97,68
104245,68,98,86
106629,94,98,89
102929,63,64,83
107810,66,72,78
106221,74,77,82
105438,77,68,95
104124,69,93,99
109524,77,69,77
102161,80,99,84
104456,67,96,80
106793,74,78,82
101892,81,60,69
104562,92,76,81
109037,94,67,73
100415,63,99,65
105374,96,78,89
105955,89,64,61
107032,82,85,87
102176,75,70,63
106738,100,92,85
102738,93,81,76
107671,97,94,76
105090,77,74,71
106335,74,90,68
106192,63,70,90
101972,92,67,80
109040,76,76,71
108266,97,87,88
107341,64,92,78
106164,91,99,64
108031,84,83,66
100451,72,66,81
101542,83,72,65
107004,73,64,61
102536,82,78,90
104452,83,74,71
104475,83,80,89
109099,82,97,60
100808,78,95,78
108430,84,66,61
103424,72,89,80
104361,98,70,91
106240,71,86,98
107887,73,62,87
105697,60,82,74
104042,75,97,89
100381,100,77,90
109181,85,93,61
108013,93,88,66
100037,86,62,73
100686,71,68,97
109438,89,78,94
107807,70,72,86
107179,81,77,63
105944,84,88,93
107065,73,100,81
102442,93,78,100
108675,69,75,84
100053,95,60,100
105652,94,64,67
108823,97,73,99
102877,83,71,62
104768,62,87,67
108230,98,67,92
101118,61,84,69
107754,89,71,87
105082,91,86,72
100585,64,95,61
108065,85,75,77
105857,67,72,89
109285,63,74,78
100471,99,66,61
109453,67,78,96
108251,80,100,67
105228,84,75,82
106715,84,80,81
107867,93,77,79
109496,76,68,96
108853,69,88,96
104748,88,74,90
104726,74,93,94
109238,90,91,90
104622,70,71,68
105220,93,69,87
102213,88,92,64
109696,66,100,99
105845,100,81,73
102716,66,99,96
106448,100,70,68
106077,81,93,71
103932,84,69,77
106138,75,88,75
106826,71,62,78
107728,84,73,60
106057,78,71,77
100282,84,74,83
100671,83,85,90
104572,94,60,85
109489,65,84,65
108259,74,67,75
103180,91,78,81
108568,99,61,76
100569,98,64,78
108519,77,98,69
106706,94,97,95
103816,100,78,78
106640,60,97,63
104351,79,69,62
101158,98,77,75
109292,87,100,76
101036,88,98,70
104188,65,80,96
101243,85,73,63
106331,63,86,79
107442,66,63,97
108863,80,77,85
106052,70,92,86
100027,61,74,69
103183,99,71,82
106039,81,99,86
105855,73,86,60
101610,97,79,61
107388,71,63,77
107171,85,78,77
109468,64,92,67
106518,60,78,87
103432,90,62,100
109433,97,91,90
106630,88,64,95
104830,69,64,94
101023,77,66,95
108948,75,66,77
108120,99,61,83
108560,76,73,90
103440,84,62,80
105618,98,76,78
104213,98,75,64
101970,77,74,96
105711,80,67,65
105764,69,71,64
106447,91,78,60
106127,67,95,91
100918,86,63,79
106306,82,60,76
102967,92,79,100
102952,64,99,76
109033,78,78,73
100745,79,70,99
106944,70,93,63
102669,91,83,96
106635,66,84,85
103436,66,82,82
100091,97,73,89
107428,97,91,63
104393,85,71,61
102198,78,65,90
105523,75,94,82
108315,88,71,94
104995,65,93,100
101782,67,66,80
100266,72,84,72
103173,96,60,84
108170,79,65,62
108902,99,94,86
100337,92,91,88
108770,64,87,96
107450,67,74,70
109670,62,68,63
105518,83,79,87
101556,97,83,74
107522,72,99,74
100977,92,64,95
107246,92,84,91
102596,63,72,92
104810,81,69,81
109532,87,73,99
107974,86,79,80
102008,63,97,93
105717,97,83,84
102735,74,73,97
104320,88,78,66
109733,81,73,97
101786,93,74,88
107477,82,75,97
109182,80,61,96
104742,67,73,61
106101,88,95,88
101478,70,61,69
105783,70,74,82
109935,77,67,93
102564,72,72,68
107141,93,90,75
105051,90,91,93
101008,81,76,86
106991,74,65,100
101576,98,65,87
103784,61,84,80
107806,63,92,96
105629,98,71,83
102211,91,97,75
103958,87,99,79
102228,82,88,63
101636,76,94,62
100481,74,89,100
100231,93,67,78
104940,95,91,67
101658,72,95,95
101540,92,66,73
100976,65,62,86
108708,97,72,75
106933,77,79,78
100269,68,92,89
104474,79,97,62
104870,68,100,95
105458,73,79,89
103192,68,68,74
107292,94,76,98
108569,65,97,96
101339,77,94,73
107595,78,77,72
100182,61,94,90
109782,66,68,90
101177,86,97,78
107868,71,91,88
107249,72,63,72
101862,94,84,72
107142,68,69,65
103061,89,89,71
106861,86,66,68
100753,79,95,100
105102,67,73,71
105452,77,77,77
108423,75,90,87
100325,66,78,65
102882,93,77,78
100300,94,84,72
101431,100,80,62
100952,61,75,75
109126,74,96,68
109629,84,78,69
106427,95,65,96
104160,65,81,73
105237,87,91,90
107786,89,77,76
107862,60,62,84
103319,67,85,92
101429,62,79,86
102830,80,73,64
106064,90,88,68
101128,63,77,72
100830,98,81,72
109333,75,65,88
104009,79,76,65
109638,73,67,72
103080,93,77,77
105817,100,95,100
101377,88,86,92
105089,82,73,62
107015,64,81,76
109766,82,66,81
100916,61,66,84
101311,94,80,60
103377,61,62,74
105330,78,63,60
102849,94,60,96
104509,97,94,67
100610,78,96,87
106371,94,97,62
108486,97,69,99
101502,65,74,60
101867,65,74,93
107092,64,92,78
101946,61,88,87
101788,70,91,96
108742,79,89,62
108123,68,92,70
109857,86,94,62
105583,94,77,77
100935,63,76,97
107839,70,89,95
106370,62,91,72
105384,78,84,91
105287,91,71,91
100549,95,82,73
106505,88,65,73
107575,98,69,98
109714,65,100,83
101167,65,80,76
105161,90,83,89
103488,98,63,68
100003,91,99,82
101347,68,81,80
100093,66,71,69
109011,74,96,69
106334,62,70,63
107544,81,66,99
105457,61,97,91
107585,79,67,86
105274,86,68,92
106147,83,92,67
106744,67,77,64
109188,85,100,74
102589,85,86,75
102090,68,92,73
104304,72,66,84
101905,85,81,77
104227,91,69,65
103153,66,95,98
102111,94,70,97
108327,99,99,78
106362,71,99,88
105485,87,90,63
104092,85,82,98
103554,95,80,96
100902,85,73,63
100226,100,68,66
107647,73,72,72
106694,86,86,81
102743,88,85,76
106356,62,85,69
103704,64,84,97
107486,72,86,65
106412,76,73,69
104185,75,99,67
104344,93,75,100
104055,95,93,62
105661,74,65,94
108907,78,85,98
101239,81,98,80
106600,93,85,75
104616,88,61,77
109019,69,77,60
101127,77,72,96
103022,68,89,65
103369,80,92,86
100435,85,79,70
106956,99,81,88
109801,83,72,74
105219,65,60,70
103729,66,77,79
108470,93,65,90
108971,94,69,95
104299,98,96,60
105945,88,70,84
108388,70,62,65
104076,96,68,76
105317,88,91,79
104101,66,83,94
109348,73,62,63
104544,74,62,100
102555,65,85,86
100316,78,89,62
105633,94,99,78
104399,86,76,79
103007,63,80,97
101291,93,83,99
100765,90,97,68
103105,93,93,84
105416,86,96,100
109265,98,89,63
106399,73,78,87
105004,83,87,77
103454,69,92,85
100436,95,78,75
100880,77,76,71
102911,70,60,96
104177,85,71,71
104435,66,91,73
105638,60,60,81
102381,93,67,99
101906,84,80,69
108673,97,62,96
108419,91,86,99
106100,100,99,60
108964,97,100,91
103565,63,89,83
105946,99,78,70
106741,64,85,91
101837,99,62,76
103079,66,74,73
103860,96,62,87
109487,85,94,98
101927,71,79,94
101699,67,69,71
101968,89,72,65
103264,73,61,98
100805,63,86,65
107469,99,60,81
108650,79,85,93
107478,77,64,92
100892,100,77,93
107181,69,100,74
100711,68,66,100
100102,76,67,84
106843,72,70,74
108226,84,71,73
101501,69,99,78
109404,100,77,77
106574,65,83,97
101170,96,90,68
108539,84,68,86
106383,79,78,78
101373,79,85,86
105076,67,89,99
104049,95,93,92
107985,99,63,97
109036,63,84,81
109452,76,60,67
106697,97,69,99
100644,70,68,98
100153,76,89,77
108287,86,74,83
103311,98,95,79
108095,71,82,96
101099,78,62,68
105514,95,79,69
109172,84,87,93
102918,80,86,65
107651,75,81,77
101187,69,68,75
109362,66,89,92
102020,62,99,70
102017,83,77,70
105464,67,70,97
100061,63,100,98
101160,79,73,76
108857,99,77,64
106212,74,75,97
102218,65,80,74
101357,79,94,85
104519,100,88,97
107132,62,95,98
103446,73,70,87
108108,84,67,85
104520,92,73,63
105395,98,62,84
108619,65,67,76
101461,87,83,85
102046,60,85,93
101989,77,89,95
107631,100,90,79
107363,98,91,62
108384,75,87,72
109996,86,93,93
105978,74,81,72
104171,84,61,68
106197,62,61,82
106512,85,71,69
102308,68,71,100
105947,72,84,88
107642,87,61,85
105653,76,76,90
105670,79,74,98
107468,100,65,63
106461,69,79,70
104494,72,73,69
108398,74,77,89
105077,77,97,64
108655,64,87,94
100586,83,69,99
109644,99,97,99
108849,93,76,94
102455,65,70,68
100056,87,85,83
100756,73,84,86
107539,81,97,62
100865,95,65,99
101226,74,60,90
109167,78,70,61
101392,75,99,81
101627,76,72,70
109922,96,82,67
109725,88,82,100
103557,60,60,93
105602,90,94,61
103200,100,65,70
106489,100,61,94
105860,70,63,86
101138,84,74,70
106285,78,84,85
102825,93,95,84
105594,66,70,82
104285,95,88,71
108781,62,80,85
109579,76,76,88
104747,90,86,93
102363,77,65,72
103962,91,89,96
103005,81,80,93
102070,92,99,80
102022,83,99,83
105298,88,76,94
102903,87,80,66
104436,71,70,89
106353,69,80,98
104369,63,71,85
106400,76,72,75
100251,69,81,70
103466,79,77,67
108245,63,61,63
106321,92,75,64
101238,69,76,92
108318,100,97,89
103517,74,88,96
104199,97,94,64
104030,84,87,71
105577,80,84,72
109093,93,79,66
103011,80,74,85
104702,84,64,75
107081,98,63,92
103031,67,82,82
101525,72,76,60
106431,70,74,69
101715,68,63,78
109569,61,77,97
102470,88,82,63
108891,88,97,86
107699,98,74,96
103233,76,83,68
104522,88,93,78
102219,65,64,90
108720,93,63,76
101553,64,94,100
101879,98,96,99
107009,70,88,90
101375,91,72,99
105429,80,99,70
105649,88,72,80
103828,67,66,94
103055,88,89,62
102380,82,68,91
107432,70,85,66
105964,65,85,67
107603,74,82,92
100690,62,65,98
101247,91,68,97
103930,80,82,64
